Series 1: 
1.06549676387725E-08,0.00994522622935879
4.8843117452888E-08,0.00947591620141001
1.97219723545351E-07,0.00881314729525682
4.79380358547436E-07,0.00881314729525682
1.24154441642555E-06,0.00994522622935879
3.0178117928544E-06,0.0126643219602483
1.14363381110075E-05,0.0139498280174347
4.06751990522227E-05,0.0109547274563537
0.000119595814851141,0.00726368843734977
0.000425361993294056,0.00556792278376606
0.00151286920503277,0.00543496155274054
0.00391817119913296,0.00584368313682585
0.0108122870789987,0.00692091877631576
0.0262813371982863,0.00902875266839798
0.0638818299850394,0.0120666992258784
0.13677381752991,0.0181983853599209
0.242087398753185,0.0295098776976545
0.377430618741523,0.0502221634596184
0.518319805664822,0.0897050474173256
0.668045963409324,0.16022797461951
0.758421461853873,0.266176446578254
0.861023260832316,0.401433851784172
1.10974558084421,0.635406740084715
1.52399695530395,0.37335657997374
1.62381382403514,0.247559410653415
1.73016837464858,0.152666900239435
1.96423135506667,0.0897050474173256
2.09288215232977,0.0413924941679634
2.37601426907397,0.0220803868580225
3.06236945628945,0.0126643219602483
3.70436685401197,0.00726368843734977
6.55666816873899,0.00481629231992326
20.5410024769427,0.00470127992109781
53.199023444153,0.00289922257779457
88.3732323912012,0.00174522038889195
177.58007106675,0.00107625634712716
490.036450757325,0.000767293535059026
1857.04839209939,0.000602551626090911
7498.42740593795,0.000461881171837673
30277.3012277603,0.000380676824624557
130261.557613011,0.000380676824624557
383003.34084427,0.000473180661005923
873736.17578505,0.000617292485834634
1870707.71617051,0.000588162776052426
3311121.77033586,0.000371586314358765
5162262.65779541,0.000246385610763845
7553581.29982527,0.000151943032016575
12547869.3475653,0.000100747996624465
36894045.8617306,7.91168782450424E-05
108478227.047494,6.06464157652864E-05
362103851.182746,4.53779014393012E-05

